ID,Trial_Number,Question,ReappraisalText,Rating,rate_RT,Session_date,Q_type,ReappraisalDirection,PunishingType
220947,22,"To what extent would the offer of 10/90 % split, where you would recieve 10%, from this individual feel unfair to you?",Miriam just received a huge cash settlement,2,4597,05-26-2017,unfair,1,resources
220947,23,Does the previous description provoke your sympathy toward the individual?,Miriam just received a huge cash settlement,1,384,05-26-2017,sympathy,1,resources
220947,24,Does the previous description provoke your anger at the individual?,Miriam just received a huge cash settlement,1,439,05-26-2017,anger,1,resources
220963,1,"To what extent would the offer of 10/90 % split, where you would recieve 10%, from this individual feel unfair to you?",Ricky is homeless,1,664,05-25-2017,unfair,2,na
220963,2,Does the previous description provoke your sympathy toward the individual?,Ricky is homeless,1,614,05-25-2017,sympathy,2,na
220963,3,Does the previous description provoke your anger at the individual?,Ricky is homeless,1,587,05-25-2017,anger,2,na
220963,4,"To what extent would the offer of 10/90 % split, where you would recieve 10%, from this individual feel unfair to you?",Frank has been unable to find a job for over a year.,1,759,05-25-2017,unfair,2,na
220963,5,Does the previous description provoke your sympathy toward the individual?,Frank has been unable to find a job for over a year.,1,532,05-25-2017,sympathy,2,na
220963,6,Does the previous description provoke your anger at the individual?,Frank has been unable to find a job for over a year.,1,825,05-25-2017,anger,2,na
220963,7,"To what extent would the offer of 10/90 % split, where you would recieve 10%, from this individual feel unfair to you?",Charlie is a well paid lawyer,1,318,05-25-2017,unfair,1,resources
220963,8,Does the previous description provoke your sympathy toward the individual?,Charlie is a well paid lawyer,1,793,05-25-2017,sympathy,1,resources
220963,9,Does the previous description provoke your anger at the individual?,Charlie is a well paid lawyer,1,618,05-25-2017,anger,1,resources
220963,10,"To what extent would the offer of 10/90 % split, where you would recieve 10%, from this individual feel unfair to you?",Jacob is saving for his son's operation,1,339,05-25-2017,unfair,2,na
220963,11,Does the previous description provoke your sympathy toward the individual?,Jacob is saving for his son's operation,1,986,05-25-2017,sympathy,2,na
220963,12,Does the previous description provoke your anger at the individual?,Jacob is saving for his son's operation,1,678,05-25-2017,anger,2,na
220963,13,"To what extent would the offer of 10/90 % split, where you would recieve 10%, from this individual feel unfair to you?",Andrew is hiding his taxable income in Switzerland.,1,361,05-25-2017,unfair,1,reputation
220963,14,Does the previous description provoke your sympathy toward the individual?,Andrew is hiding his taxable income in Switzerland.,1,332,05-25-2017,sympathy,1,reputation
220963,15,Does the previous description provoke your anger at the individual?,Andrew is hiding his taxable income in Switzerland.,1,831,05-25-2017,anger,1,reputation
220963,16,"To what extent would the offer of 10/90 % split, where you would recieve 10%, from this individual feel unfair to you?",Trish's husband is a wealthy investment banker,1,368,05-25-2017,unfair,1,resources
220963,17,Does the previous description provoke your sympathy toward the individual?,Trish's husband is a wealthy investment banker,1,318,05-25-2017,sympathy,1,resources
220963,18,Does the previous description provoke your anger at the individual?,Trish's husband is a wealthy investment banker,1,351,05-25-2017,anger,1,resources
220963,19,"To what extent would the offer of 10/90 % split, where you would recieve 10%, from this individual feel unfair to you?",Alyssa just won the lottery,1,315,05-25-2017,unfair,1,resources
220963,20,Does the previous description provoke your sympathy toward the individual?,Alyssa just won the lottery,1,255,05-25-2017,sympathy,1,resources
220963,21,Does the previous description provoke your anger at the individual?,Alyssa just won the lottery,1,304,05-25-2017,anger,1,resources
220963,22,"To what extent would the offer of 10/90 % split, where you would recieve 10%, from this individual feel unfair to you?",Angela illegally parks in the disabled parking spots when she can.,1,1348,05-25-2017,unfair,1,reputation
220963,23,Does the previous description provoke your sympathy toward the individual?,Angela illegally parks in the disabled parking spots when she can.,1,529,05-25-2017,sympathy,1,reputation
220963,24,Does the previous description provoke your anger at the individual?,Angela illegally parks in the disabled parking spots when she can.,1,297,05-25-2017,anger,1,reputation
220976,1,"To what extent would the offer of 10/90 % split, where you receive 10%, from this individual feel unfair to you?",Paul lost his house in a fire,5,1254,06-07-2017,unfair,2,na
220976,2,Does the previous description provoke your sympathy toward the individual?,Paul lost his house in a fire,5,1284,06-07-2017,sympathy,2,na
220976,3,Does the previous description provoke your anger at the individual?,Paul lost his house in a fire,1,267,06-07-2017,anger,2,na
220976,4,"To what extent would the offer of 10/90 % split, where you receive 10%, from this individual feel unfair to you?",Jack was mugged and had his wallet stolen.,5,890,06-07-2017,unfair,2,na
220976,5,Does the previous description provoke your sympathy toward the individual?,Jack was mugged and had his wallet stolen.,5,332,06-07-2017,sympathy,2,na
220976,6,Does the previous description provoke your anger at the individual?,Jack was mugged and had his wallet stolen.,1,204,06-07-2017,anger,2,na
220976,7,"To what extent would the offer of 10/90 % split, where you receive 10%, from this individual feel unfair to you?",Sarah can't afford to pay her medical bills,5,320,06-07-2017,unfair,2,na
220976,8,Does the previous description provoke your sympathy toward the individual?,Sarah can't afford to pay her medical bills,5,334,06-07-2017,sympathy,2,na
220976,9,Does the previous description provoke your anger at the individual?,Sarah can't afford to pay her medical bills,1,196,06-07-2017,anger,2,na
220976,10,"To what extent would the offer of 10/90 % split, where you receive 10%, from this individual feel unfair to you?",Martha is a single mother,2,293,06-07-2017,unfair,2,na
220976,11,Does the previous description provoke your sympathy toward the individual?,Martha is a single mother,3,4394,06-07-2017,sympathy,2,na
220976,12,Does the previous description provoke your anger at the individual?,Martha is a single mother,3,2984,06-07-2017,anger,2,na
220976,13,"To what extent would the offer of 10/90 % split, where you receive 10%, from this individual feel unfair to you?",Alyssa just won the lottery,1,256,06-07-2017,unfair,1,resources
220976,14,Does the previous description provoke your sympathy toward the individual?,Alyssa just won the lottery,1,295,06-07-2017,sympathy,1,resources
220976,15,Does the previous description provoke your anger at the individual?,Alyssa just won the lottery,5,228,06-07-2017,anger,1,resources
220976,16,"To what extent would the offer of 10/90 % split, where you receive 10%, from this individual feel unfair to you?",Eva secretly gambles with her husband's savings.,1,274,06-07-2017,unfair,1,reputation
220976,17,Does the previous description provoke your sympathy toward the individual?,Eva secretly gambles with her husband's savings.,4,517,06-07-2017,sympathy,1,reputation
220976,18,Does the previous description provoke your anger at the individual?,Eva secretly gambles with her husband's savings.,3,5905,06-07-2017,anger,1,reputation
220989,1,"To what extent would the offer of 10/90 % split, where you would recieve 10%, from this individual feel unfair to you?",Jacob is saving for his son's operation,4,3231,06-05-2017,unfair,2,na
220989,2,Does the previous description provoke your sympathy toward the individual?,Jacob is saving for his son's operation,4,1976,06-05-2017,sympathy,2,na
220989,3,Does the previous description provoke your anger at the individual?,Jacob is saving for his son's operation,1,1602,06-05-2017,anger,2,na
220989,4,"To what extent would the offer of 10/90 % split, where you would recieve 10%, from this individual feel unfair to you?",Mike just lost his job,4,1459,06-05-2017,unfair,2,na
220989,5,Does the previous description provoke your sympathy toward the individual?,Mike just lost his job,5,1136,06-05-2017,sympathy,2,na
220989,6,Does the previous description provoke your anger at the individual?,Mike just lost his job,1,1673,06-05-2017,anger,2,na
220989,7,"To what extent would the offer of 10/90 % split, where you would recieve 10%, from this individual feel unfair to you?",Christina received a large inheritance from a distant relative,1,1218,06-05-2017,unfair,1,resources
220989,8,Does the previous description provoke your sympathy toward the individual?,Christina received a large inheritance from a distant relative,1,1363,06-05-2017,sympathy,1,resources
220989,9,Does the previous description provoke your anger at the individual?,Christina received a large inheritance from a distant relative,4,1510,06-05-2017,anger,1,resources
220989,10,"To what extent would the offer of 10/90 % split, where you would recieve 10%, from this individual feel unfair to you?",Anna claims false expenses for her reportable work travel.,1,1565,06-05-2017,unfair,1,reputation
220989,11,Does the previous description provoke your sympathy toward the individual?,Anna claims false expenses for her reportable work travel.,1,938,06-05-2017,sympathy,1,reputation
220989,12,Does the previous description provoke your anger at the individual?,Anna claims false expenses for her reportable work travel.,4,820,06-05-2017,anger,1,reputation
220989,13,"To what extent would the offer of 10/90 % split, where you would recieve 10%, from this individual feel unfair to you?",Emily is a highly paid actress,1,1241,06-05-2017,unfair,1,resources
220989,14,Does the previous description provoke your sympathy toward the individual?,Emily is a highly paid actress,1,1029,06-05-2017,sympathy,1,resources
220989,15,Does the previous description provoke your anger at the individual?,Emily is a highly paid actress,4,1611,06-05-2017,anger,1,resources
220989,16,"To what extent would the offer of 10/90 % split, where you would recieve 10%, from this individual feel unfair to you?",Louise's car with her bag and credit cards was recently stolen.,3,7232,06-05-2017,unfair,2,na
220989,17,Does the previous description provoke your sympathy toward the individual?,Louise's car with her bag and credit cards was recently stolen.,5,916,06-05-2017,sympathy,2,na
220989,18,Does the previous description provoke your anger at the individual?,Louise's car with her bag and credit cards was recently stolen.,1,797,06-05-2017,anger,2,na
220989,19,"To what extent would the offer of 10/90 % split, where you would recieve 10%, from this individual feel unfair to you?",Marny just found out that her husband has incurred a large credit card debt.,3,7419,06-05-2017,unfair,2,na
220989,20,Does the previous description provoke your sympathy toward the individual?,Marny just found out that her husband has incurred a large credit card debt.,5,680,06-05-2017,sympathy,2,na
220989,21,Does the previous description provoke your anger at the individual?,Marny just found out that her husband has incurred a large credit card debt.,1,813,06-05-2017,anger,2,na
221018,1,"To what extent would the offer of 10/90 % split, where you would recieve 10%, from this individual feel unfair to you?",Dave lives in a luxury penthouse apartment,5,3008,07-07-2017,unfair,1,resources
221018,2,Does the previous description provoke your sympathy toward the individual?,Dave lives in a luxury penthouse apartment,1,7704,07-07-2017,sympathy,1,resources
221018,3,Does the previous description provoke your anger at the individual?,Dave lives in a luxury penthouse apartment,1,3070,07-07-2017,anger,1,resources
221018,4,"To what extent would the offer of 10/90 % split, where you would recieve 10%, from this individual feel unfair to you?",Eric stole money from his mother's wallet.,1,3009,07-07-2017,unfair,1,reputation
221018,5,Does the previous description provoke your sympathy toward the individual?,Eric stole money from his mother's wallet.,1,2305,07-07-2017,sympathy,1,reputation
221018,6,Does the previous description provoke your anger at the individual?,Eric stole money from his mother's wallet.,4,1576,07-07-2017,anger,1,reputation
221018,7,"To what extent would the offer of 10/90 % split, where you would recieve 10%, from this individual feel unfair to you?",Frank has been unable to find a job for over a year.,5,4402,07-07-2017,unfair,2,na
221018,8,Does the previous description provoke your sympathy toward the individual?,Frank has been unable to find a job for over a year.,5,1216,07-07-2017,sympathy,2,na
221018,9,Does the previous description provoke your anger at the individual?,Frank has been unable to find a job for over a year.,1,1328,07-07-2017,anger,2,na
221018,10,"To what extent would the offer of 10/90 % split, where you would recieve 10%, from this individual feel unfair to you?",Trish's husband is a wealthy investment banker,2,8090,07-07-2017,unfair,1,resources
221018,11,Does the previous description provoke your sympathy toward the individual?,Trish's husband is a wealthy investment banker,1,1925,07-07-2017,sympathy,1,resources
221018,12,Does the previous description provoke your anger at the individual?,Trish's husband is a wealthy investment banker,3,8124,07-07-2017,anger,1,resources
221018,13,"To what extent would the offer of 10/90 % split, where you would recieve 10%, from this individual feel unfair to you?",Sarah can't afford to pay her medical bills,5,1209,07-07-2017,unfair,2,na
221018,14,Does the previous description provoke your sympathy toward the individual?,Sarah can't afford to pay her medical bills,5,940,07-07-2017,sympathy,2,na
221018,15,Does the previous description provoke your anger at the individual?,Sarah can't afford to pay her medical bills,1,930,07-07-2017,anger,2,na
221018,16,"To what extent would the offer of 10/90 % split, where you would recieve 10%, from this individual feel unfair to you?",Fay was a victim of identity theft and is now thousands of dollars in debt.,5,2106,07-07-2017,unfair,2,na
221018,17,Does the previous description provoke your sympathy toward the individual?,Fay was a victim of identity theft and is now thousands of dollars in debt.,5,1971,07-07-2017,sympathy,2,na
221018,18,Does the previous description provoke your anger at the individual?,Fay was a victim of identity theft and is now thousands of dollars in debt.,1,965,07-07-2017,anger,2,na
221018,19,"To what extent would the offer of 10/90 % split, where you would recieve 10%, from this individual feel unfair to you?",Angela illegally parks in the disabled parking spots when she can.,4,14781,07-07-2017,unfair,1,reputation
221018,20,Does the previous description provoke your sympathy toward the individual?,Angela illegally parks in the disabled parking spots when she can.,1,957,07-07-2017,sympathy,1,reputation
221018,21,Does the previous description provoke your anger at the individual?,Angela illegally parks in the disabled parking spots when she can.,4,1389,07-07-2017,anger,1,reputation
221036,1,"To what extent would the offer of 10/90 % split, where you would recieve 10%, from this individual feel unfair to you?",Scott is saving to pay his university fees,1,2477,07-13-2017,unfair,2,na
221036,2,Does the previous description provoke your sympathy toward the individual?,Scott is saving to pay his university fees,4,76597,07-13-2017,sympathy,2,na
221036,3,Does the previous description provoke your anger at the individual?,Scott is saving to pay his university fees,1,1972,07-13-2017,anger,2,na
221036,4,"To what extent would the offer of 10/90 % split, where you would recieve 10%, from this individual feel unfair to you?",Robert was injured in a hit-and-run accident and cannot afford his medical bills.,4,3021,07-13-2017,unfair,2,na
221036,5,Does the previous description provoke your sympathy toward the individual?,Robert was injured in a hit-and-run accident and cannot afford his medical bills.,5,2332,07-13-2017,sympathy,2,na
221036,6,Does the previous description provoke your anger at the individual?,Robert was injured in a hit-and-run accident and cannot afford his medical bills.,1,1700,07-13-2017,anger,2,na
221036,7,"To what extent would the offer of 10/90 % split, where you would recieve 10%, from this individual feel unfair to you?",Peter often goes through and steals the neighbors' mail.,1,3911,07-13-2017,unfair,1,reputation
221036,8,Does the previous description provoke your sympathy toward the individual?,Peter often goes through and steals the neighbors' mail.,1,1445,07-13-2017,sympathy,1,reputation
221036,9,Does the previous description provoke your anger at the individual?,Peter often goes through and steals the neighbors' mail.,4,5139,07-13-2017,anger,1,reputation
221036,10,"To what extent would the offer of 10/90 % split, where you would recieve 10%, from this individual feel unfair to you?",Frank has been unable to find a job for over a year.,4,4559,07-13-2017,unfair,2,na
221036,11,Does the previous description provoke your sympathy toward the individual?,Frank has been unable to find a job for over a year.,5,2363,07-13-2017,sympathy,2,na
221036,12,Does the previous description provoke your anger at the individual?,Frank has been unable to find a job for over a year.,1,3752,07-13-2017,anger,2,na
221036,13,"To what extent would the offer of 10/90 % split, where you would recieve 10%, from this individual feel unfair to you?",Alyssa just won the lottery,1,1747,07-13-2017,unfair,1,resources
221036,14,Does the previous description provoke your sympathy toward the individual?,Alyssa just won the lottery,1,2455,07-13-2017,sympathy,1,resources
221036,15,Does the previous description provoke your anger at the individual?,Alyssa just won the lottery,4,3816,07-13-2017,anger,1,resources
221036,16,"To what extent would the offer of 10/90 % split, where you would recieve 10%, from this individual feel unfair to you?",Alice regularly fires employees to avoid promoting them.,1,1797,07-13-2017,unfair,1,reputation
221036,17,Does the previous description provoke your sympathy toward the individual?,Alice regularly fires employees to avoid promoting them.,1,1907,07-13-2017,sympathy,1,reputation
221036,18,Does the previous description provoke your anger at the individual?,Alice regularly fires employees to avoid promoting them.,4,4568,07-13-2017,anger,1,reputation
221036,19,"To what extent would the offer of 10/90 % split, where you would recieve 10%, from this individual feel unfair to you?",Kay steals her coworkers' tips to buy alcohol.,1,1922,07-13-2017,unfair,1,reputation
221036,20,Does the previous description provoke your sympathy toward the individual?,Kay steals her coworkers' tips to buy alcohol.,3,31662,07-13-2017,sympathy,1,reputation
221036,21,Does the previous description provoke your anger at the individual?,Kay steals her coworkers' tips to buy alcohol.,4,2970,07-13-2017,anger,1,reputation
221036,22,"To what extent would the offer of 10/90 % split, where you would recieve 10%, from this individual feel unfair to you?",Sharon just lost her small business after a franchise moved in next door.,2,1743,07-13-2017,unfair,2,na
221036,23,Does the previous description provoke your sympathy toward the individual?,Sharon just lost her small business after a franchise moved in next door.,3,9384,07-13-2017,sympathy,2,na
221036,24,Does the previous description provoke your anger at the individual?,Sharon just lost her small business after a franchise moved in next door.,3,17029,07-13-2017,anger,2,na
221037,1,"To what extent would the offer of 10/90 % split, where you receive 10%, from this individual feel unfair to you?",Ricky is homeless,5,1198,07-17-2017,unfair,2,na
221037,2,Does the previous description provoke your sympathy toward the individual?,Ricky is homeless,5,933,07-17-2017,sympathy,2,na
221037,3,Does the previous description provoke your anger at the individual?,Ricky is homeless,1,830,07-17-2017,anger,2,na
221037,4,"To what extent would the offer of 10/90 % split, where you receive 10%, from this individual feel unfair to you?",Scott is saving to pay his university fees,5,1101,07-17-2017,unfair,2,na
221037,5,Does the previous description provoke your sympathy toward the individual?,Scott is saving to pay his university fees,5,908,07-17-2017,sympathy,2,na
221037,6,Does the previous description provoke your anger at the individual?,Scott is saving to pay his university fees,1,538,07-17-2017,anger,2,na
221037,7,"To what extent would the offer of 10/90 % split, where you receive 10%, from this individual feel unfair to you?",Cecil takes valuables from his friends' homes when asked to house-sit.,2,332,07-17-2017,unfair,1,reputation
221037,8,Does the previous description provoke your sympathy toward the individual?,Cecil takes valuables from his friends' homes when asked to house-sit.,2,249,07-17-2017,sympathy,1,reputation
221037,9,Does the previous description provoke your anger at the individual?,Cecil takes valuables from his friends' homes when asked to house-sit.,1,410,07-17-2017,anger,1,reputation
221037,10,"To what extent would the offer of 10/90 % split, where you receive 10%, from this individual feel unfair to you?",Mac just bought an expensive sports car,5,343,07-17-2017,unfair,1,resources
221037,11,Does the previous description provoke your sympathy toward the individual?,Mac just bought an expensive sports car,3,10411,07-17-2017,sympathy,1,resources
221037,12,Does the previous description provoke your anger at the individual?,Mac just bought an expensive sports car,1,266,07-17-2017,anger,1,resources
221037,13,"To what extent would the offer of 10/90 % split, where you receive 10%, from this individual feel unfair to you?",Abby cannot afford to send her son to college.,5,493,07-17-2017,unfair,2,na
221037,14,Does the previous description provoke your sympathy toward the individual?,Abby cannot afford to send her son to college.,5,314,07-17-2017,sympathy,2,na
221037,15,Does the previous description provoke your anger at the individual?,Abby cannot afford to send her son to college.,1,232,07-17-2017,anger,2,na
221037,16,"To what extent would the offer of 10/90 % split, where you receive 10%, from this individual feel unfair to you?",Sharon just lost her small business after a franchise moved in next door.,5,306,07-17-2017,unfair,2,na
221037,17,Does the previous description provoke your sympathy toward the individual?,Sharon just lost her small business after a franchise moved in next door.,5,154,07-17-2017,sympathy,2,na
221037,18,Does the previous description provoke your anger at the individual?,Sharon just lost her small business after a franchise moved in next door.,1,351,07-17-2017,anger,2,na
221037,19,"To what extent would the offer of 10/90 % split, where you receive 10%, from this individual feel unfair to you?",Maria is raising money to buy gifts for children in need.,5,230,07-17-2017,unfair,2,na
221037,20,Does the previous description provoke your sympathy toward the individual?,Maria is raising money to buy gifts for children in need.,5,335,07-17-2017,sympathy,2,na
221037,21,Does the previous description provoke your anger at the individual?,Maria is raising money to buy gifts for children in need.,1,223,07-17-2017,anger,2,na
221050,1,"To what extent would the offer of 10/90 % split, where you receive 10%, from this individual feel unfair to you?",Dan is a veteran having trouble finding employment.,1,570,07-19-2017,unfair,2,na
221050,2,Does the previous description provoke your sympathy toward the individual?,Dan is a veteran having trouble finding employment.,3,6019,07-19-2017,sympathy,2,na
221050,3,Does the previous description provoke your anger at the individual?,Dan is a veteran having trouble finding employment.,1,860,07-19-2017,anger,2,na
221050,4,"To what extent would the offer of 10/90 % split, where you receive 10%, from this individual feel unfair to you?",Robert was injured in a hit-and-run accident and cannot afford his medical bills.,2,296,07-19-2017,unfair,2,na
221050,5,Does the previous description provoke your sympathy toward the individual?,Robert was injured in a hit-and-run accident and cannot afford his medical bills.,4,331,07-19-2017,sympathy,2,na
221050,6,Does the previous description provoke your anger at the individual?,Robert was injured in a hit-and-run accident and cannot afford his medical bills.,1,427,07-19-2017,anger,2,na
221050,7,"To what extent would the offer of 10/90 % split, where you receive 10%, from this individual feel unfair to you?",Jean is going to be evicted because she is behind on her rent,3,21299,07-19-2017,unfair,2,na
221050,8,Does the previous description provoke your sympathy toward the individual?,Jean is going to be evicted because she is behind on her rent,4,311,07-19-2017,sympathy,2,na
221050,9,Does the previous description provoke your anger at the individual?,Jean is going to be evicted because she is behind on her rent,1,633,07-19-2017,anger,2,na
221050,10,"To what extent would the offer of 10/90 % split, where you receive 10%, from this individual feel unfair to you?",Alyssa just won the lottery,1,236,07-19-2017,unfair,1,resources
221050,11,Does the previous description provoke your sympathy toward the individual?,Alyssa just won the lottery,1,839,07-19-2017,sympathy,1,resources
221050,12,Does the previous description provoke your anger at the individual?,Alyssa just won the lottery,1,394,07-19-2017,anger,1,resources
221050,13,"To what extent would the offer of 10/90 % split, where you receive 10%, from this individual feel unfair to you?",Rose takes discarded food from grocery stores to feed her children.,4,345,07-19-2017,unfair,2,na
221050,14,Does the previous description provoke your sympathy toward the individual?,Rose takes discarded food from grocery stores to feed her children.,5,261,07-19-2017,sympathy,2,na
221050,15,Does the previous description provoke your anger at the individual?,Rose takes discarded food from grocery stores to feed her children.,1,341,07-19-2017,anger,2,na
221050,16,"To what extent would the offer of 10/90 % split, where you receive 10%, from this individual feel unfair to you?",Angela illegally parks in the disabled parking spots when she can.,3,1127,07-19-2017,unfair,1,reputation
221050,17,Does the previous description provoke your sympathy toward the individual?,Angela illegally parks in the disabled parking spots when she can.,1,817,07-19-2017,sympathy,1,reputation
221050,18,Does the previous description provoke your anger at the individual?,Angela illegally parks in the disabled parking spots when she can.,4,577,07-19-2017,anger,1,reputation
221050,19,"To what extent would the offer of 10/90 % split, where you receive 10%, from this individual feel unfair to you?",Louise's car with her bag and credit cards was recently stolen.,3,13323,07-19-2017,unfair,2,na
221050,20,Does the previous description provoke your sympathy toward the individual?,Louise's car with her bag and credit cards was recently stolen.,5,339,07-19-2017,sympathy,2,na
221050,21,Does the previous description provoke your anger at the individual?,Louise's car with her bag and credit cards was recently stolen.,1,565,07-19-2017,anger,2,na
221050,22,"To what extent would the offer of 10/90 % split, where you receive 10%, from this individual feel unfair to you?",Marny just found out that her husband has incurred a large credit card debt.,3,12223,07-19-2017,unfair,2,na
221050,23,Does the previous description provoke your sympathy toward the individual?,Marny just found out that her husband has incurred a large credit card debt.,5,284,07-19-2017,sympathy,2,na
221050,24,Does the previous description provoke your anger at the individual?,Marny just found out that her husband has incurred a large credit card debt.,1,388,07-19-2017,anger,2,na
221080,1,"To what extent would the offer of 10/90 % split, where you receive 10%, from this individual feel unfair to you?",Eric stole money from his mother's wallet.,1,479,08-01-2017,unfair,1,reputation
221080,2,Does the previous description provoke your sympathy toward the individual?,Eric stole money from his mother's wallet.,1,515,08-01-2017,sympathy,1,reputation
221080,3,Does the previous description provoke your anger at the individual?,Eric stole money from his mother's wallet.,5,716,08-01-2017,anger,1,reputation
221080,4,"To what extent would the offer of 10/90 % split, where you receive 10%, from this individual feel unfair to you?",Robert was injured in a hit-and-run accident and cannot afford his medical bills.,4,744,08-01-2017,unfair,2,na
221080,5,Does the previous description provoke your sympathy toward the individual?,Robert was injured in a hit-and-run accident and cannot afford his medical bills.,4,1638,08-01-2017,sympathy,2,na
221080,6,Does the previous description provoke your anger at the individual?,Robert was injured in a hit-and-run accident and cannot afford his medical bills.,1,370,08-01-2017,anger,2,na
221080,7,"To what extent would the offer of 10/90 % split, where you receive 10%, from this individual feel unfair to you?",Frank has been unable to find a job for over a year.,2,603,08-01-2017,unfair,2,na
221080,8,Does the previous description provoke your sympathy toward the individual?,Frank has been unable to find a job for over a year.,2,1970,08-01-2017,sympathy,2,na
221080,9,Does the previous description provoke your anger at the individual?,Frank has been unable to find a job for over a year.,4,361,08-01-2017,anger,2,na
221080,10,"To what extent would the offer of 10/90 % split, where you receive 10%, from this individual feel unfair to you?",Charlie is a well paid lawyer,1,455,08-01-2017,unfair,1,resources
221080,11,Does the previous description provoke your sympathy toward the individual?,Charlie is a well paid lawyer,1,980,08-01-2017,sympathy,1,resources
221080,12,Does the previous description provoke your anger at the individual?,Charlie is a well paid lawyer,5,801,08-01-2017,anger,1,resources
221080,13,"To what extent would the offer of 10/90 % split, where you receive 10%, from this individual feel unfair to you?",Deborah got a large cash bonus from her boss,3,7170,08-01-2017,unfair,1,resources
221080,14,Does the previous description provoke your sympathy toward the individual?,Deborah got a large cash bonus from her boss,3,3700,08-01-2017,sympathy,1,resources
221080,15,Does the previous description provoke your anger at the individual?,Deborah got a large cash bonus from her boss,3,1272,08-01-2017,anger,1,resources
221080,16,"To what extent would the offer of 10/90 % split, where you receive 10%, from this individual feel unfair to you?",Fay was a victim of identity theft and is now thousands of dollars in debt.,4,3146,08-01-2017,unfair,2,na
221080,17,Does the previous description provoke your sympathy toward the individual?,Fay was a victim of identity theft and is now thousands of dollars in debt.,4,833,08-01-2017,sympathy,2,na
221080,18,Does the previous description provoke your anger at the individual?,Fay was a victim of identity theft and is now thousands of dollars in debt.,3,2909,08-01-2017,anger,2,na
221080,19,"To what extent would the offer of 10/90 % split, where you receive 10%, from this individual feel unfair to you?",Louise's car with her bag and credit cards was recently stolen.,5,450,08-01-2017,unfair,2,na
221080,20,Does the previous description provoke your sympathy toward the individual?,Louise's car with her bag and credit cards was recently stolen.,5,232,08-01-2017,sympathy,2,na
221080,21,Does the previous description provoke your anger at the individual?,Louise's car with her bag and credit cards was recently stolen.,1,639,08-01-2017,anger,2,na
221085,1,"To what extent would the offer of 10/90 % split, where you would recieve 10%, from this individual feel unfair to you?",Scott is saving to pay his university fees,3,29613,11-14-2017,unfair,2,na
221085,2,Does the previous description provoke your sympathy toward the individual?,Scott is saving to pay his university fees,4,1674,11-14-2017,sympathy,2,na
221085,3,Does the previous description provoke your anger at the individual?,Scott is saving to pay his university fees,1,1311,11-14-2017,anger,2,na
221085,4,"To what extent would the offer of 10/90 % split, where you would recieve 10%, from this individual feel unfair to you?",Dave lives in a luxury penthouse apartment,3,15636,11-14-2017,unfair,1,resources
221085,5,Does the previous description provoke your sympathy toward the individual?,Dave lives in a luxury penthouse apartment,3,6531,11-14-2017,sympathy,1,resources
221085,6,Does the previous description provoke your anger at the individual?,Dave lives in a luxury penthouse apartment,1,1170,11-14-2017,anger,1,resources
221085,7,"To what extent would the offer of 10/90 % split, where you would recieve 10%, from this individual feel unfair to you?",Bill lost his life savings when his small business failed,3,8419,11-14-2017,unfair,2,na
221085,8,Does the previous description provoke your sympathy toward the individual?,Bill lost his life savings when his small business failed,3,8381,11-14-2017,sympathy,2,na
221085,9,Does the previous description provoke your anger at the individual?,Bill lost his life savings when his small business failed,1,2205,11-14-2017,anger,2,na
221085,10,"To what extent would the offer of 10/90 % split, where you would recieve 10%, from this individual feel unfair to you?",Karen owns an international company,3,4446,11-14-2017,unfair,1,resources
221085,11,Does the previous description provoke your sympathy toward the individual?,Karen owns an international company,3,5978,11-14-2017,sympathy,1,resources
221085,12,Does the previous description provoke your anger at the individual?,Karen owns an international company,1,1310,11-14-2017,anger,1,resources
221085,13,"To what extent would the offer of 10/90 % split, where you would recieve 10%, from this individual feel unfair to you?",Christina received a large inheritance from a distant relative,3,6059,11-14-2017,unfair,1,resources
221085,14,Does the previous description provoke your sympathy toward the individual?,Christina received a large inheritance from a distant relative,3,7505,11-14-2017,sympathy,1,resources
221085,15,Does the previous description provoke your anger at the individual?,Christina received a large inheritance from a distant relative,1,2494,11-14-2017,anger,1,resources
221085,16,"To what extent would the offer of 10/90 % split, where you would recieve 10%, from this individual feel unfair to you?",Abby cannot afford to send her son to college.,3,6938,11-14-2017,unfair,2,na
221085,17,Does the previous description provoke your sympathy toward the individual?,Abby cannot afford to send her son to college.,4,985,11-14-2017,sympathy,2,na
221085,18,Does the previous description provoke your anger at the individual?,Abby cannot afford to send her son to college.,1,1768,11-14-2017,anger,2,na
221085,19,"To what extent would the offer of 10/90 % split, where you would recieve 10%, from this individual feel unfair to you?",Alice regularly fires employees to avoid promoting them.,3,7232,11-14-2017,unfair,1,reputation
221085,20,Does the previous description provoke your sympathy toward the individual?,Alice regularly fires employees to avoid promoting them.,1,1386,11-14-2017,sympathy,1,reputation
221085,21,Does the previous description provoke your anger at the individual?,Alice regularly fires employees to avoid promoting them.,4,3095,11-14-2017,anger,1,reputation
221099,1,"To what extent would the offer of 10/90 % split, where you would recieve 10%, from this individual feel unfair to you?",Bill lost his life savings when his small business failed,5,5539,08-15-2017,unfair,2,na
221099,2,Does the previous description provoke your sympathy toward the individual?,Bill lost his life savings when his small business failed,1,2302,08-15-2017,sympathy,2,na
221099,3,Does the previous description provoke your anger at the individual?,Bill lost his life savings when his small business failed,1,1124,08-15-2017,anger,2,na
